ISBN,Book-Title,rating
0451082028,Coma,1.4615384615384615
0802726224,Abigail,0.0
0156002078,"Silk Hope, Nc/a Novel (A Harvest Book)",0.0
0764223666,"Evening Star (Sam Keaton:Legends of Laramie, 1)",3.5
156476706X,"Airwaves (Promises, a Romance)",3.5
0800757181,"Daughter of Joy (Morgan, Kathleen, Brides of Culdee Creek, Bk.1.)",0.0
1556618662,"The Shunning (Heritage of Lancaster County/Beverly Lewis, 1)",3.2
0891073906,This Present Darkness,2.8153846153846156
187895105X,Huldah,0.0
0373218125,Mysterious,1.7083333333333333
0380728133,Bloodsucking Fiends: A Love Story,3.5217391304347827
1586420429,Kaddish in Dublin: An Inspector Matt Minogue Mystery (Inspector Matt Minogue Mystery Series),2.3333333333333335
0060932147,The Book of Laughter and Forgetting,1.7692307692307692
0375724389,The Tie That Binds,4.230769230769231
0375422412,Three Junes,3.9
0764223291,The Redemption of Sarah Cain,0.0
0449003981,A Patchwork Planet (Ballantine Reader's Circle),3.257575757575758
037570924X,An Equal Music,3.051282051282051
0812930088,Starting and Running a Profitable Investment Club : The Official Guide from The National Association of Investors CorporationRevised and Updated,4.0
0345435168,Open House (Oprah's Book Club (Paperback)),3.3955223880597014
0786886323,Carter Beats the Devil,3.7
0747541604,The Gashlycrumb Tinies,4.538461538461538
0840775717,The Third Millenium,2.111111111111111
0061009482,The Sacrifice of Tamar,6.666666666666667
0380730847,The Forgotten (Peter Decker &amp; Rina Lazarus Novels (Paperback)),2.575221238938053
0373243820,"Love Beyond Words (50th Book) (Silhoette  Special Edition, No 1382)",1.0
0373164394,"Sunshine And Shadows (Harlequin American Romance, No 439)",0.0
0345441265,The Ladies Auxiliary (Ballantine Reader's Circle),3.278688524590164
1573227528,Giving Up America,1.7142857142857142
038078954X,Blood Money,0.0
0380819635,Lost in Your Arms (Avon Romance),2.1666666666666665
0440221595,The Glass Lake,3.075862068965517
0316782475,The Dangerous Husband : A Novel,4.5
0525947299,No Second  Chance,3.875
0140115773,What Am I Doing Here,3.888888888888889
0060198184,The Lost Fleet: The Discovery of a Sunken Armada from the Golden Age of Piracy,2.3333333333333335
0878332928,Citation: In a Class by Himself,0.0
0525947736,The Darwin Awards III: Survival of the Fittest,2.875
0804119430,Horse Heaven,3.4444444444444446
0618118810,"The Best American Travel Writing 2003 (Best American Travel Writing, 2003)",0.0
0449906515,Dave Barry's Only Travel Guide You'll Ever Need,1.0
0671038443,The Devil's Teardrop,2.966666666666667
0786884649,Confessions of a Cineplex Heckler : Celluloid Tirades and Escapades,2.5833333333333335
0786865539,My Goodness : A Cynic's Short-Lived Search for Sainthood,1.3333333333333333
8429713948,Trajecte final (ColÂ¨lecciÃ³ universal de butxaca El Cangur ; 39),2.2857142857142856
0553263811,The Minds of Billy Milligan,4.75
1857988884,Crescent City Rhapsody,0.0
0747256675,Gallery Whispers,0.0
0380767643,A Woman Without Lies,2.736842105263158
0440222656,The Horse Whisperer,2.4833333333333334
0380569035,Earthly Powers,0.0
0380767635,Where the Heart Is,2.3181818181818183
0380711982,Katherine: It's Time : The Incredible True Story of the Multiple Personalities of Kit Castle,2.0
0312904568,Images,0.0
0452282063,Siam or the Woman Who Shot a Man: A Novel,3.5
0192833170,Miss Julie and Other Plays (Oxford World's Classics),6.0
0140189351,Dangling Man (Penguin Twentieth-Century Classics),1.75
0671622021,QUEEN OF THE SUMMER STARS,2.5
0486289990,This Side of Paradise (Dover Thrift Editions),1.4
0525468633,Postcards from No Man's Land,3.25
0441000150,Quantum Leap: The Wall (Quantum Leap),3.3
0671878662,Fiddler Fair,5.333333333333333
0070064547,Motherhood: The Second Oldest Profession,3.411764705882353
0897331222,An Afternoon to Kill,3.0
1557736022,Lesson in Murder,2.5
044022392X,The Keys to the Street: A Novel of Suspense,2.9615384615384617
0446605913,Time to Depart (Marcus Didius Falco Mysteries (Paperback)),4.833333333333333
0553254642,Some Buried Caesar,6.5
0553213806,Dubliners,4.384615384615385
0451410025,I Am the Only Running Footman,1.4285714285714286
0804118558,A Breach of Promise (William Monk Novels (Paperback)),1.8571428571428572
0380808641,The Death of an Irish Sinner : A Peter McGarr Mystery (Peter McGarr Mysteries (Paperback)),2.888888888888889
1557735417,Holiday for Murder,0.0
0385722109,Hotel World,1.8275862068965518
1931166196,World Leaders Speak: The Messiah Has Come,9.5
0947782753,Scottish Ghost Stories,3.0
0679433015,Servant of the Bones,2.836734693877551
0394587863,The Witching Hour (Lives of the Mayfair Witches),4.096774193548387
0517150646,The History of the Devil and the Idea of Evil,7.333333333333333
0440136482,"Holy Blood, Holy Grail",3.1515151515151514
0867163968,To Live As Francis Lived: A Guide for Secular Franciscans,5.0
0883781042,The Isis Papers,0.0
0913866156,Aleister Crowley Thoth Tarot Deck,0.0
0094717907,The Grail: from Celtic Myth to Christian Symbol: From Celtic Myth to Christian Symbol (Celtic Interest),6.5
1887161120,A Soul's Journey: Empowering the Present Through Past Life Regression,0.0
0385188579,Astrological Aspects: Your Inner Dialogues,5.0
0451196805,"Past Lives, Present Loves",3.3333333333333335
0385132786,The Rising Sign: Your Astrological Mask,3.6
0671632949,Astrology and Your Past Lives,10.0
0767901576,Awakening the Buddha Within : Tibetan Wisdom for the Western World,4.117647058823529
0316899984,"River, Cross My Heart",2.4395604395604398
8420634115,El seÃ±or de las moscas,3.5
3423130180,Schwarzer RÃ?Â¼cken der Zeit.,0.0
0671820478,GOLEM 100,1.0
0843947888,Among the Missing,2.566666666666667
0385471106,Good Bones and Simple Murders,1.8571428571428572
014029628X,Girl in Hyacinth Blue,3.2931937172774868
3473581534,Jenseits des groÃ?Â?en Meeres 01. Die Flucht. ( Junge Erwachsene).,4.333333333333333
0590425919,White Fang,3.129032258064516
0394719557,States of Ireland,0.0
0441478123,The Left Hand of Darkness (Remembering Tomorrow),2.3134328358208953
006019393X,If the Gods Had Meant Us to Vote They Would Have Given Us Candidates,3.857142857142857
0743428668,Into the Woods,3.0
1568650426,Fisherman's Creek,3.3333333333333335
1571742859,Michael Landon's Legacy: 7 Keys to Supercharging Your Life,0.0
3462030426,Ich bin's.,0.0
3596125723,Catch 22.,4.5
006097141X,That Night,2.6666666666666665
0380974487,End of Days,4.666666666666667
325706277X,Handbuch des Kriegers des Lichts.,3.25
0517703491,Lloyd--What Happened: A Novel of Business,7.0
0739412930,Stealing Shadows,3.5
0739413279,Don't Close Your Eyes,7.0
0821749889,The Club,5.0
0373970196,Twist Of Fate,3.0
0553563734,The King's Buccaneer,2.3
0515129224,Soft Focus,2.189189189189189
0671676237,The GOLDEN CHANCE,1.25
0553801813,The Widow's Kiss,9.0
0380016974,Captive Bride,3.235294117647059
0380809087,The Defiant One,4.666666666666667
0609805509,Debbie Travis' Painted House Living &amp; Dining Rooms: 60 Stylish Projects to Transform Your Home,8.0
0886778158,The Burning Stone (Crown of Stars (Paperback)),1.8333333333333333
0886778166,"Prince of Dogs (Crown of Stars, Vol 2)",4.444444444444445
0671025945,Weeping Angel,8.0
0441009077,Never After,3.25
0375509089,Loose Lips,4.666666666666667
0449005844,The Wild Child,3.1785714285714284
044922046X,Catering to Nobody,3.2285714285714286
0671877836,"Honor Among Enemies (Honor Harrington Series, Book 6)",2.642857142857143
0671876813,"Flag in Exile (Honor Harrington Series, Book 5)",3.8
0441090435,Callahan's Crosstime Saloon,2.0
0425181685,Narcissus in Chains (Anita Blake Vampire Hunter (Hardcover)),5.448275862068965
0743435583,Miles Errant,6.333333333333333
0515130923,Dawn in Eclipse Bay,2.8
055357762X,The Prisoner,4.25
0380802325,Suddenly You,2.525
0425173356,Cat and the Countess,0.75
0553572040,Killer Pancake,2.676470588235294
0671721631,On Basilisk Station (Honor Harrington 1) (On Basilisk Station),2.8125
0345435273,A Caress of Twilight (Meredith Gentry Novels (Hardcover)),5.166666666666667
0380814803,The Pursuit (Avon Historical Romance),2.4
0399149678,Finding Caruso,0.0
0671035460,Pale Horse Coming,3.1
0778320286,Changing Habits (Mira),2.033333333333333
0451212169,Bright Eyes (Coulter Family Series),4.833333333333333
0671871005,The WEDDING,3.9473684210526314
0373218877,Navy Woman (Silhouette Single Title),1.1666666666666667
0755308530,Singing Bird,4.0
0451188713,A Jury of Her Peers,2.5
0974087203,Heart and Soul: What It Takes to Promote Health While Confronting Cancer,9.0
0316095133,Evening Class,5.5
1573221597,Hunting with Hemingway: Based on the Stories of Leicester Hemingway,4.0
0064472272,"Angus, Thongs and Full-Frontal Snogging: Confessions of Georgia Nicolson",4.118181818181818
0440224748,Four Corners of Night,1.2352941176470589
3492229352,Das italienische MÃ?Â¤dchen.,0.0
0140446745,The Letters of Vincent Van Gogh (Penguin Classics),10.0
0486285537,100 Best-Loved Poems (Dover Thrift Editions),6.0
0805210555,The Complete Stories,4.0
0451628047,Inferno (Mentor),3.8333333333333335
0689839618,Great Expectations,0.0
0670878073,Wobegon Boy,3.0869565217391304
0440114330,Close encounters of the third kind,1.5135135135135136
0061059323,The X-Files: Fight the Future,2.75
0764228943,"A Tapestry of Hope (Peterson, Tracie. Lights of Lowell, 1.)",5.0
0764228072,The Betrayal,4.066666666666666
0880384433,Dueltrack (Car Wars Adventure Game Book),0.0
0515128600,The Edge,1.7142857142857142
0553583980,True Blue,1.9787234042553192
0515121843,Sea Swept (Quinn Brothers (Paperback)),2.588235294117647
8475060099,El momento del ave,0.0
8450504090,GalerÃ­a en cuarentena (Narrativa),0.0
0553560220,Illusion,5.583333333333333
3423130148,Es geht seinen Gang oder MÃ?Â¼hen in unserer Ebene.,8.0
0312872372,"Mistress of the Pearl (The Pearl, Book 3)",3.3333333333333335
8483102307,El Trompetista Del Utopia (Andanzas),7.5
0071364498,Gipsy Moth Circles the World (The Sailor's Classics #1),2.5
0486292568,Wuthering Heights (Dover Thrift Editions),3.642857142857143
0312952716,A Simple Plan,2.635294117647059
0446357928,Child Star,1.0
0375714529,David Boring,4.666666666666667
0451527712,"Frankenstein: Or, the Modern Prometheus (Signet Classics (Paperback))",2.0
1565049489,The Immaculate,0.0
0486270734,Favorite Poems (Dover Thrift Editions),5.857142857142857
1888054069,Alphonse Mucha: An American Collection (Vignettes),10.0
087542001X,Extra-Terrestrials Among Us (Llewellyn's Psi-Tech Series),0.0
0671474308,2000 INSULTS,2.0
0345432223,Leonardo: Up Close and Personal,0.0
0876544766,A Small Book of Fairies,8.0
019283097X,The Master Pipers (The World's Classics),7.0
0831705183,Ansel Adams: Images of the American West,9.0
5553531144,Human Dignity and Freedom-25.95,7.0
0451525892,Sense and Sensibility,3.2
0446391360,Headlines,0.0
0060965819,Simpson's Christmas Book,3.4166666666666665
0385044011,Poems That Touch the Heart,5.142857142857143
0451520955,Moll Flanders,0.0
0446373559,Instant Astrology,7.0
0883657147,Best Loved Poems to Read Again and Again: The Most Moving Verses in the English Language,5.666666666666667
0671039415,Fearless #1,3.35
0156612062,Modern Man in Search of a Soul (Harvest Book),2.3333333333333335
0517692007,Poems of Love,4.833333333333333
0679603301,Out of Her Mind: Women Writing on Madness (Modern Library),4.5
0312130279,The Bird Artist,3.142857142857143
0847813754,Ralph Eugene Meatyard: An American Visionary,10.0
0140441034,Njals Saga (Classics S.),3.8333333333333335
0140443215,Egil's Saga (Classics S.),0.0
0871567865,The Best of Edward Abbey,1.75
0375501517,The Island of Lost Maps: A True Story of Cartographic Crime,2.5555555555555554
0679410341,Unto the Sons,1.1666666666666667
0399147837,Shadow Warriors: Inside the Special Forces,2.1
0553354779,A Graveyard for Lunatics: Another Tale of Two Cities,0.0
051511331X,November of the Heart,2.122448979591837
0399147195,P Is for Peril (Kinsey Millhone Mysteries (Hardcover)),3.176470588235294
0312265840,Seven Up (A Stephanie Plum Novel),4.493333333333333
0743206029,On the Street Where You Live : A Novel,3.4468085106382977
038080025X,All I Desire,1.75
0515136263,Chesapeake Blue,3.0833333333333335
0425157784,Mourn Not Your Dead,4.444444444444445
0553579312,Dreaming of the Bones,2.5
0380725827,Firestorm (Anna Pigeon Mysteries (Paperback)),2.963636363636364
0380728265,Blind Descent: : An Anna Pigeon Mystery (Anna Pigeon Mysteries (Paperback)),2.2857142857142856
0684835959,YOU BELONG TO ME,3.306451612903226
0786884592,"Life Strategies: Doing What Works, Doing What Matters",3.1
0312958358,"Tap, Tap",0.9285714285714286
0316780375,The Weight of Water : A Novel Tag: Author of Resistance and Strange Fits of Passion,2.536723163841808
0446611948,Long Lost,1.0833333333333333
067151699X,The HIDDEN LIFE OF DOGS,3.8260869565217392
0452280958,The Tao of Teaching: The Special Meaning of the Tao Te Ching As Related to the Art and Pleasures of Teaching,3.5
078601525X,No Way Back,1.2857142857142858
0452279607,"The Gunslinger (The Dark Tower, Book 1)",7.2
0670272663,Different Seasons,4.75
0670451932,Cujo,4.6
0849911788,The Oath: A Novel,2.2
0333568745,River god,0.0
067943612X,Recessional,3.0
0743436210,Hearts in Atlantis,3.1124260355029585
0061098280,Total Health Makeover,0.0
0440236738,Gone for Good,2.8210526315789473
0449902803,Unlimited Power,1.6111111111111112
0399138250,Without Remorse,3.0
0804105820,It Was on Fire When I Lay Down on It,3.392523364485981
0671864416,FIRST THINGS FIRST,2.7
0553370715,Time Management for Unmanageable People,2.0
0201101904,Consultation: A Handbook for Individual and Organization Development,2.6666666666666665
0671536214,God on a Harley: A Spiritual Fable,2.5714285714285716
0440224721,Obstruction of Justice,2.977777777777778
0446604844,Total Control,3.217821782178218
0061044490,Deep Lie,2.9285714285714284
0451204514,Suspicion of Vengeance,1.3636363636363635
0440220696,Invasion of Privacy,1.8936170212765957
0449230643,Dark Inheritance,3.5
0380564998,Jacob Have I Loved,2.8260869565217392
0671570072,Midsummer Bride,0.0
0880382651,"Time of the Twins Legends 1 (Dragonlance Legends Trilogy, Vol 1)",2.75
0802730981,You Have Yourself a Deal,0.0
1551665557,Family Way,1.3478260869565217
1551668610,Sarah'S Child,1.7142857142857142
0380817691,Stalker: A Peter Decker and Rina Lazarus Novel,2.8777777777777778
0553582526,Dust to Dust,2.489795918367347
0684859734,Grave Secrets (Temperance Brennan Novel (Hardcover)),2.7636363636363637
0345426037,The Broken Hearts Club (Conrad Voort Novels (Paperback)),3.8620689655172415
0671887971,Ring of Truth,2.888888888888889
0345401964,Exit to Eden,3.5454545454545454
0312983387,Killing the Shadows (St. Martin's Minotaur Mysteries),2.3
055337396X,"The Fine Art Of Erotic Talk : How To Entice, Excite, And Enchant Your Lover With Words",8.0
006104055X,A Man to Die for,1.7142857142857142
0451173139,Night over Water,2.6923076923076925
0671038567,Body of Evidence,3.3157894736842106
0451152190,Over the Edge,1.9230769230769231
0141000198,Bridget Jones's Diary,3.0894736842105264
067976268X,Anything Considered,2.75
0425188213,Shades of Earl Grey (A Tea Shop Mystery),1.8636363636363635
0425192121,The Torso in the Town (Fethering Mysteries (Paperback)),0.0
0451184785,The Takeover,1.4583333333333333
055309999X,The Main Corpse,4.2105263157894735
0380804743,Miss Zukas Shelves the Evidence (Miss Zukas Mysteries),3.111111111111111
0679734163,To Engineer Is Human: The Role of Failure in Successful Design,1.0833333333333333
006000469X,"Engaged to Die : A Death on Demand Mystery (Hart, Carolyn G)",4.142857142857143
0553578316,Sticks &amp; Scones,3.1648351648351647
0380770334,Miss Zukas and the Stroke of Death (Miss Zukas Mysteries),2.2857142857142856
0743225325,Good Harbor: A Novel,2.9411764705882355
0446365386,Gone with the Wind,4.435294117647059
0804111634,Agatha Raisin and the Quiche of Death (Agatha Raisin Mysteries (Paperback)),2.5833333333333335
0804111626,Agatha Raisin and the Vicious Vet (Agatha Raisin Mysteries (Paperback)),2.6666666666666665
1930722109,Why America's Children Can't Think: Creating Independent Minds for the 21st Century,8.0
055321330X,The Awakening,4.511627906976744
006091341X,The Bridge of San Luis Rey (Perennial Classics),0.0
0446519804,The Alibi,2.375
0446527017,Standoff,2.466666666666667
0399148450,Widow's Walk (Spenser Mysteries (Hardcover)),4.0
0451201515,Life on the Other Side: A Psychic's Tour of the Afterlife,3.7333333333333334
0671727796,The Color Purple,4.3088235294117645
0440194253,What Was Good About Today,7.0
0446523372,Thunderhead,5.8
8425335272,Doble Juego,0.0
0743456378,The Killing Kind,3.066666666666667
0439043999,"Dracula Doesn't Rock and Roll (Adventures of the Bailey School Kids, 39)",2.6
0590481150,"Gremlins Don't Chew Bubble Gum (The Bailey School Kids, Book 13)",2.5
0812504798,The Red Badge of Courage,1.8333333333333333
0440009782,The Canadians (Making of America),0.0
1565540387,Strange True Stories of Louisiana,0.0
0440229464,Crooked,5.571428571428571
0064440257,Oscar Otter (I Can Read Book 1),7.5
0061020702,The Light Fantastic (Discworld Novels (Paperback)),3.306122448979592
0425130223,Spook,7.0
0451161351,Cujo,4.080645161290323
0061057649,Feet of Clay (Discworld Novels (Paperback)),6.148148148148148
0425100650,Twilight Eyes,1.5949367088607596
0689845936,When Kambia Elaine Flew in from Neptune,2.0
0440202086,Visions: 19 Short Stories (Law at Work),7.0
0140060324,White Hotel,2.625
0091841844,Lucias Measure,0.0
190085032X,The Twins,4.666666666666667
0440509238,Spin Cycle,2.193548387096774
0373218036,"Truly, Madly Manhattan",2.3461538461538463
2070725804,Comme un roman,3.4
0349113858,Kings of Albion,3.5
0671047329,The Third Option,2.7115384615384617
0451451155,Tigana,3.2916666666666665
0061056219,The Lions of Al-Rassan,3.5
0451453328,A Song for Arbonne,5.538461538461538
0451451384,"The Summer Tree (The Fionavar Tapestry, Book 1)",3.3684210526315788
0451451562,"The Wandering Fire (The Fionavar Tapestry, Book 2)",3.5714285714285716
0451451805,"The Darkest Road (The Fionavar Tapestry, Book 3)",3.4285714285714284
0399217797,Princess Smartypants,4.0
0785812245,Modern Locomotives: Fully Illustrated Featuring 150 Locomotives and over 300 Photographs and Illustrations,0.0
1558747575,A Little Secret for Dealing With Teens,8.0
0395311292,The Wump World,0.0
034542705X,The Man Who Listens to Horses,3.3703703703703702
0312860374,Starfarers,2.6666666666666665
0380762595,Until Forever,3.264705882352941
0380774933,Keeper of the Heart,3.176470588235294
0440202507,Wild Mountain Thyme,1.8888888888888888
0515131741,Lost and Found,1.9333333333333333
0515136182,Light in Shadow,2.1538461538461537
0515136948,After Glow,4.1
0451206428,Lord of My Heart,1.2857142857142858
0380790890,Well Pleasured Lady,1.2857142857142858
0743477081,Forever and Always,2.5
0380752131,Love a Dark Rider,0.5333333333333333
0345388593,Angel,1.2857142857142858
044020254X,The Empty House,1.7241379310344827
0515135453,Twist of Fate,0.9
0380812037,On a Wild Night (Cynster Novels),2.161290322580645
0553581872,The Widow's Kiss,2.52
0380818647,The Devil's Bargain,2.0
0553583395,Don't Look Back,1.911764705882353
055358619X,The Bride Hunt,2.8181818181818183
0515125628,The Target,2.625
0553565249,The Unlikely Angel,2.4
055357695X,Out of the Shadows (Shadows Trilogy (Paperback)),2.737704918032787
0671019619,Grand Passion,1.4
0446363731,Midnight Jewels,1.2857142857142858
0671019651,Hidden Talents,1.3333333333333333
0671523074,Eye of the Beholder,1.5769230769230769
0553572326,Survival of the Fittest: An Alex Delaware Novel,2.209090909090909
0061059838,Acorna's People,1.6666666666666667
0425172546,Southern Cross,2.240506329113924
074347628X,The Twilight Before Christmas,5.428571428571429
0553586181,The Bachelor List,3.1739130434782608
0061094609,Illusions : A Novel,2.3076923076923075
0486273776,North American Indian Life: Customs and Traditions of 23 Tribes,6.0
0931432901,Woman's Book of Rituals and Celebrations,0.0
0060256257,The Land of Narnia: Brian Sibley Explores the World of C.S. Lewis,0.0
0679427279,The Evolution Man or How I Ate My Father,8.0
055357809X,Digger,3.1666666666666665
0380711524,See Jane Run,2.652173913043478
0553261509,The Puzzle of the Red Stallion,7.0
0446341991,Death of an Expert Witness,0.6666666666666666
0140113428,The Cat Who Came for Christmas,2.235294117647059
0821713000,Munich 10,0.0
006101009X,Search the Shadows,1.4
0061092533,Stitches in Time,2.3055555555555554
0449211886,Cities of the Dead,2.5
0590466194,"Welcome to Camp Nightmare (Goosebumps, No 9)",2.2058823529411766
0811827631,Muffy's Scrapbook,10.0
0140068767,Fools of Fortune (King Penguin S.),6.0
0553278398,Prelude to Foundation (Foundation Novels (Paperback)),2.1272727272727274
0345308980,Foundation's Edge (Foundation Novels (Paperback)),2.025
0743235150,Everything's Eventual : 14 Dark Tales,3.7872340425531914
848300268X,Dones (ColÂ¨lecciÃ³ clÃ ssica),3.875
8478883126,Al Final del Verano,0.0
8408037404,El Arpista Ciego: Una Fantasia del Reinado de Tutankamon,4.5
2867448999,One Man Show,2.0
0515104191,Defcon One,1.105263157894737
0441885691,The White Plague,0.0
0451628039,Mythology,3.6538461538461537
0140177396,Of Mice and Men (Penguin Great Books of the 20th Century),3.743362831858407
1570624380,Flatland (Shambhala Pocket Classics),9.333333333333334
0760700435,Sense and sensibility,5.0
048627084X,Sleeping Beauty and Other Fairy Tales (Dover Children's Thrift Classics),1.8
0802713823,Sacred Geometry (Wooden Books),3.0
051718608X,Colorado (Photographic Tour Series),5.0
0486278166,The Little Mermaid and Other Fairy Tales (Dover's Children's Thrift Classics),0.8888888888888888
0140373373,Pride and Prejudice (Puffin Classics),6.2727272727272725
0486408787,Through the Looking-Glass: And What Alice Found There (Dover Thrift Editions),3.875
0451186923,The Deep End of the Ocean,1.9662921348314606
0451184114,Dolores Claiborne,1.5714285714285714
0446356573,A Stranger in the Mirror,2.5714285714285716
155166545X,House On Olive Street,2.0952380952380953
0553280341,B Is for Burglar (Kinsey Millhone Mysteries (Paperback)),2.7584745762711864
0553280368,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),2.531073446327684
067942573X,Taltos: Lives of the Mayfair Witches,2.849056603773585
0812570944,What Dreams May Come : A Novel,3.8068181818181817
078688939X,Dirty Jokes and Beer : Stories of the Unrefined,2.6052631578947367
0451176464,Gerald's Game,3.630434782608696
0671894455,FORREST GUMP (Movie Tie in),2.65
0451186362,Rose Madder,2.796875
1570431108,"Eckankar: Ancient Wisdom for Today: How Past Lives, Dreams, and Soul Travel Help You Find God",2.5714285714285716
0451405692,Body of a Crime,1.1666666666666667
0446607657,When the Wind Blows,2.944
0446611662,Bird's-Eye View,3.176470588235294
0140067841,Schindler's list,0.8
1878379992,Watching the Wind: Conflict Resolution During South Africa's Transition to Democracy,4.5
0892811706,Muhammad: His Life Based on the Earliest Sources,10.0
0684150700,Needlepoint designs from Amish quilts,0.0
0517463008,Sherlock Holmes Encyclopedia,6.0
081120457X,Captain's Verses (New Directions Paperbook),6.444444444444445
0395120985,The Book of Nightmares,0.0
0910395039,Murder for profit,7.0
0312901437,James Herriots Dog Stories,2.6176470588235294
0553212923,Hamlet (Bantam Classics),4.380952380952381
0345354613,Eaters of the Dead,3.1588785046728973
0967231434,Small leather journal with strap-myra series,3.2222222222222223
0553104039,Tidings of Great Joy,3.25
038532748X,Night Flying,5.0
0380713802,Neither Here nor There: Travels in Europe,3.9714285714285715
0140430725,"Pride and Prejudice (The Penguin English Library, El 72)",4.754098360655738
0345356640,Emergency Doctor,3.0
0812513401,The Voyage (Hammer Universe),3.5
0940685590,Winner's Guide To Texas Hold'em Poker,5.0
0898159318,The 1998 What Color Is Your Parachute : A Practical Manual for Job-Hunters and Career Changers (Paper),3.5
0671319825,Forge of the Elders,2.5
0451456491,Twilight of the Empire,2.3333333333333335
0451450957,Blue Moon Rising (Hawk &amp; Fisher),2.65
0451454359,Deathstalker: Being the First Part of the Life and Times of Owen Deathstalker (Owen Deathstalker),2.0
067187747X,The LEGACY OF GIRD  (TRADE PAPERBACK),5.0
0441569595,Neuromancer (Remembering Tomorrow),3.2737430167597767
0843948302,Voice of the Blood,4.071428571428571
1573229105,Sister India,4.5
0375505148,Girls' Poker Night,3.7222222222222223
0345291409,Special Deliverance (del Rey Book),0.8333333333333334
0425147363,Tom Clancy's Op-Center (Tom Clancy's Op Center (Paperback)),1.4402985074626866
0671731424,Wolf's Hour,4.666666666666667
034068948X,Does My Bum Look Big in This?,2.1463414634146343
0449238083,All Quiet West Frnt 1,1.0
0747204233,The Nightingale Gallery,0.0
0385333919,Be Cool,4.6923076923076925
0449001245,Naked Came the Manatee,3.5416666666666665
0061099570,The Crown of Columbus,2.6666666666666665
0936552034,Animal Talk: Interspecies Telepathic Communications,5.0
0375750002,The Portable Henry Rollins,4.666666666666667
0425165582,Books of Blood: Volumes One to Three,2.5555555555555554
0380820293,Last Chance Saloon,2.5315315315315314
0451141296,"Comets (Issac Asimov's Wonderful World of Science Fiction, No 4)",2.6666666666666665
0312980205,Never Count Out the Dead (St. Martin's Minotaur Mysteries),0.0
0743467345,Mr. Perfect,0.0
8817106100,Oceano Mare,5.5
0679889175,First Test (Protector of the Small),5.416666666666667
0679801111,In the Hand of the Goddess (Song of the Lioness (Paperback)),4.846153846153846
0871236575,"When Hope Springs New (Canadian West, Book 4)",5.125
1410729435,Lucy's Treasure,6.857142857142857
0395775396,My Antonia: And Related Readings (Literature Connections),0.5
0743434021,Beautiful Bodies : A Novel,2.727272727272727
0440164125,No Choice but Surrender,5.0
0515116297,The Pony Wife,2.4
0812550765,Irish Gold (Nuala Anne McGrail Novels),1.45
0888011091,Seed Catalogue,7.0
0425183653,A Potion for a Widow (Chronicles of Isaac of Girona),4.5
0373765703,Private Indiscretions,0.0
037369167X,"Pillow Talk (Harlequin Temptation, No. 967)",4.666666666666667
0373250134,Slightly Single (Red Dress Ink (Paperback)),3.2222222222222223
0446363162,Back Bay,2.0
0373153279,Home to You (Harlequin American Romance),0.9629629629629629
0373153260,The Wedding is White (Silhouette Desire),2.85
0345375556,One's Company: Reflections on Living Alone,0.0
1573221082,"Ordinary Grace: An Examination of the Roots of Compassion, Altruism, and Empathy, and the Ordinary Individuals Who Help Others in Extraordinary Ways",7.0
068480154X,TENDER IS THE NIGHT,2.7142857142857144
0140430059,Persuasion: With a Memoir of Jane Austen,2.95
0553569619,When the Bough Breaks (Alex Delaware Novels (Paperback)),1.7317073170731707
0770104274,Ariana,7.0
0451172825,Intensive Care,0.0
0446613843,The Jester,2.6
0679436448,CORELLI'S MANDOLIN : A Novel,3.782608695652174
0553580930,A Man in Full,2.074074074074074
1558216847,The Long Walk: The True Story of a Trek to Freedom,3.1
0590313185,Bunnicula: A Rabbit-Tale of Mystery,2.7142857142857144
0590462253,The Littles (Littles),2.909090909090909
0671024094,The Coffin Dancer (Lincoln Rhyme Novels (Paperback)),2.640449438202247
1565070054,"As Time Goes by (California Series, Book 2)",2.3333333333333335
1565070461,"Sean Donovan (The Californians, Bk 3)",0.0
1556618646,"A Promise for Tomorrow (Ribbons of Steel, 3)",0.0
1556618638,"A Hope Beyond (Ribbons of Steel, 2)",8.0
155661862X,"Distant Dreams (Ribbons of Steel, 1)",0.0
0890819696,"Whatever Tomorrow Brings (The Californians, Bk. 1)",4.0
1565071298,"Donovan's Daughter (The Californians, Book 4)",2.6666666666666665
1556618409,"Sisters of the Confederacy (Secret Refuge, 2)",8.666666666666666
1556618395,"Daughter of Twin Oaks (Secret Refuge, 1)",5.666666666666667
0849942357,The Amethyst Heart,5.0
0849937221,The Amber Photograph,0.0
0849917069,The Memory Book : A Novel,4.0
0849917050,The Treasure Box,4.5
0373691580,"Are You Lonesome Tonight? (Harlequin Temptation, No. 958)",2.25
0385249683,Mary Reilly,1.1428571428571428
0060975849,Two Old Women,3.9285714285714284
059043411X,Vampires Don't Wear Polka Dots (Adventures of the Bailey School Kids (Paperback)),2.4444444444444446
0439172187,"Sprite's Secret (Pixie Tricks, 1)",2.8
0590978802,The Diamond Princess Steps Through the Mirror,2.0
0439051630,Chick Challenge (Animal Ark Pets),6.0
0439160200,"All Chalked Up (Powerpuff Girls Chapter Book, 2)",4.666666666666667
0439160219,"Cartoon Crazy (Powerpuff Girls Chapter Book, 3)",4.25
